fight_id,event_id,event_name,event_date,event_location,weight_class,title_fight,winner_id,result_status,method,finish_round,finish_time,time_format,referee,details,bonuses,r_fighter_id,r_fighter_name,r_fighter_nick_name,r_height,r_weight_lbs,r_reach_inches,r_stance,r_dob,r_slpm,r_str_acc,r_sapm,r_str_def,r_td_avg,r_td_acc,r_td_def,r_sub_avg,b_fighter_id,b_fighter_name,b_fighter_nick_name,b_height,b_weight_lbs,b_reach_inches,b_stance,b_dob,b_slpm,b_str_acc,b_sapm,b_str_def,b_td_avg,b_td_acc,b_td_def,b_sub_avg,r_total_kd,b_total_kd,r_total_sig_landed,r_total_sig_atmp,b_total_sig_landed,b_total_sig_atmp,r_total_total_str_landed,r_total_total_str_atmp,b_total_total_str_landed,b_total_total_str_atmp,r_total_td_success,r_total_td_atmp,b_total_td_success,b_total_td_atmp,r_total_sub_att,b_total_sub_att,r_total_rev,b_total_rev,r_total_sig_str_landed_head,r_total_sig_str_atmp_head,b_total_sig_str_landed_head,b_total_sig_str_atmp_head,r_total_sig_str_landed_body,r_total_sig_str_atmp_body,b_total_sig_str_landed_body,b_total_sig_str_atmp_body,r_total_sig_str_landed_leg,r_total_sig_str_atmp_leg,b_total_sig_str_landed_leg,b_total_sig_str_atmp_leg,r_total_sig_str_landed_distance,r_total_sig_str_atmp_distance,b_total_sig_str_landed_distance,b_total_sig_str_atmp_distance,r_total_sig_str_landed_clinch,r_total_sig_str_atmp_clinch,b_total_sig_str_landed_clinch,b_total_sig_str_atmp_clinch,r_total_sig_str_landed_ground,r_total_sig_str_atmp_ground,b_total_sig_str_landed_ground,b_total_sig_str_atmp_ground,r_total_ctrl_seconds,b_total_ctrl_seconds,rounds_fought
9a596aaa2b9a18db,0db70ca89e1c7374,UFC 88: Breakthrough,2008-09-06,"Atlanta, Georgia, USA",Welterweight,0,55a7b2d4e54ffac9,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,Tony Mullinax 28 - 29. Doug Crosby 28 - 29. Chris Lee 29 - 28.,,55a7b2d4e54ffac9,Ryo Chonan,Piranah,"5' 9""",170,70,Orthodox,1976-10-08,2.57,43,2.25,60,0.61,41,39,0.3,1c86754617d9813a,Roan Carneiro,Jucao,"5' 11""",170,76,Orthodox,1978-06-02,1.46,46,1.82,62,3.05,42,83,1.4,0,0,23,58,18,38,72,111,68,92,0,0,2,6,0,1,0,1,11,43,16,36,7,9,1,1,5,6,1,1,6,17,6,17,2,4,2,3,15,37,10,18,460,319,3
b03816c9ccd089d7,7269329bd87eb479,UFC 79: Nemesis,2007-12-29,"Las Vegas, Nevada, USA",Welterweight,0,1c86754617d9813a,win,KO/TKO,2,3:33,3 Rnd (5-5-5),Steve Mazzagatti,Punches to Head From Back Control,,1c86754617d9813a,Roan Carneiro,Jucao,"5' 11""",170,76,Orthodox,1978-06-02,1.46,46,1.82,62,3.05,42,83,1.4,6ad9058b7c7898b0,Tony DeSouza,,"6' 0""",170,70,Southpaw,1974-07-26,1.12,52,1.57,41,2.25,42,40,1.5,0,0,24,27,9,15,73,77,37,44,3,3,0,0,2,1,0,1,19,22,6,12,0,0,3,3,5,5,0,0,6,8,0,5,4,5,5,5,14,14,4,5,288,138,2
054f1423ba7c121e,d6455cb4bee503ce,UFC Fight Night: Poirier vs. Johnson,2016-09-17,"Hidalgo, Texas, USA",Welterweight,0,1c86754617d9813a,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Kerry Hatley,Marcos Rosales 28 - 29. Hector Maldonado 27 - 30. Guadalupe Chapa 29 - 28.,,1c86754617d9813a,Roan Carneiro,Jucao,"5' 11""",170,76,Orthodox,1978-06-02,1.46,46,1.82,62,3.05,42,83,1.4,6e0273f9478be71e,Kenny Robertson,,"5' 10""",170,74,Orthodox,1984-02-14,3.72,47,3.02,52,1.37,26,57,0.8,0,0,33,70,28,134,43,80,45,153,2,6,0,0,0,0,1,2,24,59,11,110,7,9,6,9,2,2,11,15,28,65,21,125,5,5,4,4,0,0,3,5,157,190,3
c28d40498150de90,cce79e827569f26e,UFC Fight Night: Dolidze vs. Imavov,2024-02-03,"Las Vegas, Nevada, USA",Women's Flyweight,0,528b071cf3da7c56,win,KO/TKO,3,4:52,3 Rnd (5-5-5),Eric McMahon,Punches to Head From Side Control,,528b071cf3da7c56,Luana Carolina,Dread,"5' 6""",135,69,Orthodox,1993-06-11,4.65,51,3.46,51,0.3,37,68,0.6,a78a87d8c2bbb1cb,Julija Stoliarenko,,"5' 7""",125,66,Orthodox,1993-04-08,2.74,38,4.45,46,0.78,20,54,1.4,0,0,66,136,16,59,138,230,21,68,2,3,1,5,0,3,0,0,41,96,7,40,15,26,6,10,10,14,3,9,28,75,11,51,13,20,5,8,25,41,0,0,327,227,3
2d1d73bc0470c98b,a566371ba2ad7152,Meca 6,2002-01-31,,Bout,0,1f454354805b6f75,win,KO/TKO,1,5:33,3 Rnd (10-5-5),Pedro Rizzo,Punches to Head From Mount,,1f454354805b6f75,Anderson Silva,The Spider,"6' 2""",185,77,Southpaw,1975-04-14,3.05,61,2.05,60,0.5,77,69,0.8,1c86754617d9813a,Roan Carneiro,Jucao,"5' 11""",170,76,Orthodox,1978-06-02,1.46,46,1.82,62,3.05,42,83,1.4,1,0,23,34,3,13,47,59,12,24,0,0,1,7,0,0,1,0,16,27,1,11,3,3,0,0,4,4,2,2,9,16,3,13,3,3,0,0,11,15,0,0,0,0,1
460b421493dd9fb8,a6c2f5381d575920,UFC Fight Night: Stevenson vs Guillard,2007-04-05,"Las Vegas, Nevada, USA",Welterweight,0,1c86754617d9813a,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Yves Lavigne,Jeff Mullen 27 - 30. Chris Lee 27 - 30. Lester Griffin 27 - 30.,,1c86754617d9813a,Roan Carneiro,Jucao,"5' 11""",170,76,Orthodox,1978-06-02,1.46,46,1.82,62,3.05,42,83,1.4,7d21de9c6d7c98b2,Rich Clementi,No Love,"5' 9""",155,72,Southpaw,1976-03-31,1.43,37,2.29,60,1.72,42,25,1.1,0,0,22,36,9,27,59,77,59,77,7,8,0,0,4,0,0,0,16,30,5,23,4,4,2,2,2,2,2,2,7,12,6,21,9,10,3,6,6,14,0,0,711,9,3
eab2d9acc1b1cdc4,5b407acfe0ef9b76,DWCS 2.3,2018-06-26,,Middleweight,0,,no_contest,Overturned,3,3:37,3 Rnd (5-5-5),Herb Dean,,,b80ea4880f25c187,Tim Caron,The Bear,"6' 1""",185,,Orthodox,1987-07-24,0.59,50,6.9,12,0.0,0,0,0.0,e26bd53b751d61d9,Jordan Williams,Bomaye,"6' 1""",185,75,Southpaw,1990-10-13,5.83,50,5.46,35,1.11,50,85,0.0,0,0,8,16,94,108,13,21,184,203,0,2,3,3,0,0,0,0,3,11,74,88,4,4,20,20,1,1,0,0,5,13,25,33,3,3,4,5,0,0,65,70,0,0,3
7add5901fac6ab82,0e2c2daf11b5d8f2,UFC Fight Night: Garcia vs. Onama,2025-11-01,"Las Vegas, Nevada, USA",Women's Strawweight,0,d35298b6df168456,win,Submission,3,4:36,3 Rnd (5-5-5),Mark Smith,Rear Naked Choke,,d35298b6df168456,Talita Alencar,Problem Child,"5' 1""",115,58,Orthodox,1990-10-17,3.09,36,3.67,51,3.01,29,66,0.5,c0d5c0c95c59050b,Ariane Carnelossi,Sorriso,"5' 2""",115,61,Orthodox,1992-11-17,2.68,38,4.69,43,1.06,50,22,0.2,0,0,60,100,25,76,79,122,50,106,5,8,0,1,2,0,0,0,34,67,10,57,19,23,3,5,7,10,12,14,31,65,25,71,14,15,0,5,15,20,0,0,370,139,3
b0474597b2c60482,ba17afef01ed78b6,UFC Fight Night: Muhammad vs. Bonfim,2026-06-06,"Las Vegas, Nevada, USA",Women's Strawweight,0,8bd4200561c77a62,win,KO/TKO,1,1:34,3 Rnd (5-5-5),Chris Tognoni,Kick to Head At Distance,,8bd4200561c77a62,Ketlen Souza,Esquentadinha,"5' 3""",115,63,Orthodox,1994-08-18,4.11,57,3.89,53,0.45,13,53,0.2,c0d5c0c95c59050b,Ariane Carnelossi,Sorriso,"5' 2""",115,61,Orthodox,1992-11-17,2.68,38,4.69,43,1.06,50,22,0.2,1,0,13,17,8,21,13,17,8,21,0,0,0,0,0,0,0,0,11,15,4,12,0,0,3,8,2,2,1,1,12,16,8,21,0,0,0,0,1,1,0,0,3,0,1
28c6de749d0d0e9d,46baf0f57edfa4df,UFC Fight Night: Barboza vs. Murphy,2024-05-18,"Las Vegas, Nevada, USA",Women's Strawweight,0,c0d5c0c95c59050b,win,DQ,2,3:16,3 Rnd (5-5-5),Mark Smith,Headbutt by Rodriguez,,e375cb5caf4717b6,Piera Rodriguez,La Fiera,"5' 3""",115,63,Orthodox,1992-11-11,4.04,46,3.13,53,4.04,50,81,0.0,c0d5c0c95c59050b,Ariane Carnelossi,Sorriso,"5' 2""",115,61,Orthodox,1992-11-17,2.68,38,4.69,43,1.06,50,22,0.2,1,0,40,81,16,49,51,102,46,89,1,2,0,0,0,0,0,0,34,73,13,43,6,8,2,2,0,0,1,4,22,60,12,43,11,13,4,6,7,8,0,0,233,0,2
814d481e79e9a525,8f4616698508f24d,UFC Fight Night: Ladd vs. Dumont,2021-10-16,"Las Vegas, Nevada, USA",Women's Strawweight,0,c0d5c0c95c59050b,win,Submission,3,2:57,3 Rnd (5-5-5),Keith Peterson,Rear Naked Choke,,efc67b07eed39794,Istela Nunes,,"5' 4""",115,66,Orthodox,1992-07-23,4.28,47,4.07,59,0.0,0,47,0.0,c0d5c0c95c59050b,Ariane Carnelossi,Sorriso,"5' 2""",115,61,Orthodox,1992-11-17,2.68,38,4.69,43,1.06,50,22,0.2,0,0,62,119,36,108,98,156,76,158,0,0,5,7,0,1,0,0,37,88,33,103,16,22,2,4,9,9,1,1,54,109,33,100,8,10,3,8,0,0,0,0,0,424,3
de484433eef22e1d,5bdcbd8dd681a257,UFC Fight Night: Royval vs. Taira,2024-10-12,"Las Vegas, Nevada, USA",Flyweight,0,b62d5280966b2460,win,Submission,2,2:12,3 Rnd (5-5-5),Mark Smith,Rear Naked Choke,Performance of the Night,b62d5280966b2460,Clayton Carpenter,,"5' 6""",125,66,Orthodox,1996-06-09,3.88,50,4.47,49,1.75,35,50,1.0,e0d3d9b564f95635,Lucas Rocha,Fenomeno,"5' 3""",125,64,Orthodox,2000-08-12,5.09,49,3.67,56,1.64,75,76,0.0,0,0,34,60,17,41,36,62,21,45,2,3,0,0,1,0,0,0,22,45,10,32,7,8,6,8,5,7,1,1,20,43,16,39,1,1,1,2,13,16,0,0,278,0,2
bf966172ae74836e,956dcac65e7b34d6,DWCS 6.3,2022-08-09,,Flyweight,0,b62d5280966b2460,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Adalaide Byrd 28 - 29. Sal D'amato 28 - 29. Junichiro Kamijo 28 - 29.,,5ef94841c4bc3f86,Edgar Chairez,Puro Chicali,"5' 7""",125,71,Orthodox,1996-01-27,3.76,46,4.71,46,0.0,0,47,1.4,b62d5280966b2460,Clayton Carpenter,,"5' 6""",125,66,Orthodox,1996-06-09,3.88,50,4.47,49,1.75,35,50,1.0,0,0,51,125,79,153,62,136,84,158,0,0,3,6,0,0,0,0,30,95,53,122,7,15,3,6,14,15,23,25,49,122,56,123,0,1,4,6,2,2,19,24,10,269,3
a3cde349c8e018fb,27541033b97c076d,UFC 261: Usman vs. Masvidal 2,2021-04-24,"Jacksonville, Florida, USA",Women's Strawweight,0,c0d5c0c95c59050b,win,KO/TKO,2,1:28,3 Rnd (5-5-5),James Folsom,Punches to Head From Guard,,ec0dcceace7d25a3,Liang Na,The Dragon Girl,"5' 5""",125,67,Orthodox,1996-07-27,1.99,42,3.95,36,3.6,58,25,0.5,c0d5c0c95c59050b,Ariane Carnelossi,Sorriso,"5' 2""",115,61,Orthodox,1992-11-17,2.68,38,4.69,43,1.06,50,22,0.2,0,0,19,27,24,32,36,47,91,113,3,4,0,0,1,0,2,3,13,21,23,31,6,6,0,0,0,0,1,1,10,17,6,11,7,7,5,5,2,3,13,16,168,156,2
c3ef9edf73626521,c11036da9162cb5f,UFC Fight Night: Lemos vs. Jandiroba,2024-07-20,"Las Vegas, Nevada, USA",Women's Flyweight,0,528b071cf3da7c56,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,Mike Bell 28 - 29. Junichiro Kamijo 28 - 29. Sal D'amato 27 - 30.,,528b071cf3da7c56,Luana Carolina,Dread,"5' 6""",135,69,Orthodox,1993-06-11,4.65,51,3.46,51,0.3,37,68,0.6,3cf66c62d9069f43,Lucie Pudilova,,"5' 8""",125,67,Orthodox,1994-06-13,3.6,37,4.07,50,0.7,31,67,0.6,0,0,94,167,43,114,114,199,62,145,0,1,2,4,0,0,0,0,45,101,25,86,23,35,16,23,26,31,2,5,73,142,27,93,21,25,16,21,0,0,0,0,41,125,3
e92d89cb2d69235e,9eedac48b497de5a,UFC 328: Chimaev vs. Strickland,2026-05-09,"Newark, New Jersey, USA",Flyweight,0,88be62d6c1e6dadb,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Giovanna Scano,Ricardo Almeida 27 - 30. Jon Bilyk 27 - 30. Sue Sanidad 27 - 30.,,b62d5280966b2460,Clayton Carpenter,,"5' 6""",125,66,Orthodox,1996-06-09,3.88,50,4.47,49,1.75,35,50,1.0,88be62d6c1e6dadb,Jose Ochoa,Kalzifer,"5' 7""",125,67,Southpaw,2000-12-31,5.16,47,2.99,58,0.3,25,65,0.9,0,1,68,153,153,269,70,155,180,296,1,7,0,2,0,0,0,0,24,82,79,174,25,49,45,64,19,22,29,31,61,143,140,248,6,8,8,11,1,2,5,10,67,69,3
64fa0e558f5d1b24,abbc4fc02e0d84b3,UFC 149: Faber vs Barao,2012-07-21,"Calgary, Alberta, Canada",Featherweight,0,fef3d17e27e916e7,win,KO/TKO,1,1:11,3 Rnd (5-5-5),Mario Yamasaki,Punch to Head In Clinch,,fef3d17e27e916e7,Antonio Carvalho,Pato,"5' 9""",145,70,Orthodox,1979-05-30,3.03,29,3.62,64,0.0,0,100,0.0,361d49960a196976,Daniel Pineda,The Pit,"5' 7""",145,69,Orthodox,1985-08-06,2.85,49,3.26,45,1.42,24,54,1.5,1,0,10,23,7,20,10,23,7,20,0,0,0,0,0,0,0,0,8,20,6,17,1,2,1,1,1,1,0,2,8,19,5,18,0,1,2,2,2,3,0,0,3,0,1
550daf3853d050ba,312f47c3d2f83ffa,UFC 89: Bisping vs Leben,2008-10-18,"Birmingham, England, United Kingdom",Heavyweight,0,68dd7b3783c19f9c,win,KO/TKO,1,1:31,3 Rnd (5-5-5),Dan Miragliotta,Punches to Head From Mount,,68dd7b3783c19f9c,Shane Carwin,The Engineer,"6' 2""",265,80,Orthodox,1975-01-04,4.38,47,3.53,53,1.42,33,42,0.0,6b7bc7eaf2465387,Neil Wain,Old School,"5' 10""",242,,Orthodox,,2.64,50,8.57,43,0.0,0,50,0.0,0,0,13,23,4,8,23,33,8,12,1,2,0,0,0,0,0,0,11,21,4,8,2,2,0,0,0,0,0,0,0,2,3,5,2,4,1,3,11,17,0,0,62,0,1
628d02b6046d5f73,2549d63da9c456cb,UFC 84: Ill Will,2008-05-24,"Las Vegas, Nevada, USA",Heavyweight,0,68dd7b3783c19f9c,win,KO/TKO,1,0:44,3 Rnd (5-5-5),Yves Lavigne,Punch to Head At Distance,,68dd7b3783c19f9c,Shane Carwin,The Engineer,"6' 2""",265,80,Orthodox,1975-01-04,4.38,47,3.53,53,1.42,33,42,0.0,f1b2a4365799c48b,Christian Wellisch,The Hungarian Nightmare,"6' 2""",234,77,Orthodox,1975-09-13,3.12,27,3.04,56,1.22,42,45,1.2,1,0,5,14,2,11,5,14,2,11,0,0,0,0,0,0,0,0,5,14,2,11,0,0,0,0,0,0,0,0,3,12,2,11,0,0,0,0,2,2,0,0,0,0,1
60be440e54760b40,aac5ac38148f0528,UFC 131: Dos Santos vs Carwin,2011-06-11,"Vancouver, British Columbia, Canada",Heavyweight,0,63def5a5662a6917,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Nelson Hamilton 27 - 30. Sal D'amato 27 - 30. Bill Mahood 26 - 30.,,68dd7b3783c19f9c,Shane Carwin,The Engineer,"6' 2""",265,80,Orthodox,1975-01-04,4.38,47,3.53,53,1.42,33,42,0.0,63def5a5662a6917,Junior Dos Santos,Cigano,"6' 4""",238,77,Orthodox,1984-01-30,4.49,47,3.33,56,0.3,50,81,0.1,0,1,20,86,88,188,22,88,104,212,1,3,2,2,0,0,0,0,17,83,73,165,0,0,10,18,3,3,5,5,20,86,67,157,0,0,2,2,0,0,19,29,56,43,3
f6d8bdc3cdcf1dd8,d41937647eae9a34,UFC 154: St-Pierre vs Condit,2012-11-17,"Montreal, Quebec, Canada",Featherweight,0,fef3d17e27e916e7,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Tony Weeks 28 - 29. Cardo Urso 29 - 28. John Woodburn 28 - 29.,,fef3d17e27e916e7,Antonio Carvalho,Pato,"5' 9""",145,70,Orthodox,1979-05-30,3.03,29,3.62,64,0.0,0,100,0.0,a20d7dfaba74c067,Rodrigo Damm,,"5' 7""",155,71,Orthodox,1980-02-03,3.5,36,5.61,57,0.44,16,80,0.3,0,0,48,150,50,158,48,150,50,158,0,0,0,0,0,0,0,0,9,96,30,119,0,2,8,12,39,52,12,27,48,150,50,158,0,0,0,0,0,0,0,0,0,10,3
d9c61052035c9b69,140745cbbcb023ac,UFC 116: Lesnar vs Carwin,2010-07-03,"Las Vegas, Nevada, USA",Heavyweight,1,513c6f1715e547a8,win,Submission,2,2:19,5 Rnd (5-5-5-5-5),Josh Rosenthal,Arm Triangle From Side Control,Submission of the Night,513c6f1715e547a8,Brock Lesnar,,"6' 3""",265,81,Orthodox,1977-07-12,3.53,72,2.11,50,3.9,55,60,0.5,68dd7b3783c19f9c,Shane Carwin,The Engineer,"6' 2""",265,80,Orthodox,1975-01-04,4.38,47,3.53,53,1.42,33,42,0.0,0,1,8,15,40,85,28,37,61,112,1,4,0,0,1,0,0,0,2,9,39,84,5,5,1,1,1,1,0,0,0,7,3,14,3,3,6,14,5,5,31,57,153,164,2
7bb603674999e675,18524b46c570730b,UFC 142: Aldo vs Mendes,2012-01-14,"Rio de Janeiro, Brazil",Featherweight,0,71002dbc1743b9a7,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,Mark Collett 28 - 29. Howard Hughes 28 - 29. Marcos Rosales 28 - 29.,,71002dbc1743b9a7,Felipe Arantes,Sertanejo,"5' 8""",135,73,Orthodox,1988-02-09,2.37,45,2.66,64,0.93,47,41,0.7,fef3d17e27e916e7,Antonio Carvalho,Pato,"5' 9""",145,70,Orthodox,1979-05-30,3.03,29,3.62,64,0.0,0,100,0.0,0,0,53,122,37,153,72,144,65,185,0,0,0,3,0,0,0,0,36,100,21,131,9,11,8,12,8,11,8,10,47,110,30,140,2,5,4,6,4,7,3,7,167,139,3
40781a64c4cea877,f21a3d68fb9df387,UFC Fight Night: Andrade vs. Blanchfield,2023-02-18,"Las Vegas, Nevada, USA",Flyweight,0,b62d5280966b2460,win,Submission,1,3:13,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke,,b62d5280966b2460,Clayton Carpenter,,"5' 6""",125,66,Orthodox,1996-06-09,3.88,50,4.47,49,1.75,35,50,1.0,4a043165cf47cab2,Juancamilo Ronderos,100,"5' 3""",125,64,Southpaw,1995-02-17,2.18,30,2.18,63,2.72,33,0,0.0,0,0,3,5,1,7,3,5,46,56,0,0,1,1,3,0,1,0,2,4,0,6,1,1,0,0,0,0,1,1,3,5,1,4,0,0,0,0,0,0,0,3,79,82,1
e294a1e5723011db,39f68882def7a507,UFC 311: Makhachev vs. Moicano,2025-01-18,"Inglewood, California, USA",Flyweight,0,f00ac08ab056af5d,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Blake Grice,Brian Tyler 27 - 30. Jonathan Romero 27 - 30. Raphael  Davis 28 - 29.,,f00ac08ab056af5d,Tagir Ulanbekov,,"5' 7""",125,70,Southpaw,1991-08-07,3.01,48,3.44,50,2.73,39,63,1.5,b62d5280966b2460,Clayton Carpenter,,"5' 6""",125,66,Orthodox,1996-06-09,3.88,50,4.47,49,1.75,35,50,1.0,0,0,42,75,42,69,100,138,86,117,3,6,1,4,0,0,0,0,35,68,20,40,5,5,9,14,2,2,13,15,27,55,25,50,2,2,5,6,13,18,12,13,409,181,3
788c4bbf925cdf40,269d103c96a4c3a5,UFC 177: Dillashaw vs Soto,2014-08-30,"Sacramento, California, USA",Lightweight,0,c8097968da5e5f13,win,Submission,1,1:12,3 Rnd (5-5-5),Jason Herzog,Guillotine Choke On Ground,,c8097968da5e5f13,Chris Wade,,"5' 10""",155,70,Orthodox,1987-09-30,1.7,53,1.75,51,2.6,51,55,1.1,064b7dc68d786254,Cain Carrizosa,The Insane,"5' 8""",155,,Orthodox,1986-07-22,2.72,42,5.8,51,0.0,0,14,0.0,0,0,0,1,0,3,5,6,0,3,1,1,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,45,3,1
b28a6efb7197b786,5114f1b5ad4cdf72,Strikeforce - Diaz vs. Cyborg,2011-01-29,,Heavyweight,0,bd92e38aef641673,win,KO/TKO,1,3:13,3 Rnd (5-5-5),Dan Stell,Punch to Head In Clinch,,bd92e38aef641673,Herschel Walker,,"6' 1""",215,,Orthodox,1962-03-03,3.42,67,0.45,46,1.94,100,100,0.0,1e3302f9ab6f549a,Scott Carson,,"6' 2""",215,,,,0.62,66,6.22,23,0.0,0,0,0.0,2,0,20,26,2,3,47,66,2,3,1,1,0,0,0,0,0,0,14,20,1,2,1,1,1,1,5,5,0,0,2,5,2,3,0,0,0,0,18,21,0,0,171,0,1
8a3e7085e8e5a6e9,e4bb7e483c4ad318,UFC 286: Edwards vs. Usman 3,2023-03-18,"London, England, United Kingdom",Women's Flyweight,0,12f91bfa8f1f723b,win,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,David Lethaby 27 - 30. Vito Paolillo 29 - 28. Ben Cartlidge 28 - 29.,,12f91bfa8f1f723b,Joanne Wood,JoJo,"5' 6""",125,65,Orthodox,1985-12-23,7.1,51,4.89,51,1.52,55,58,0.3,528b071cf3da7c56,Luana Carolina,Dread,"5' 6""",135,69,Orthodox,1993-06-11,4.65,51,3.46,51,0.3,37,68,0.6,0,0,131,228,100,199,177,278,123,222,2,4,0,0,0,0,0,0,61,142,55,144,46,53,34,40,24,33,11,15,84,177,75,165,46,50,25,34,1,1,0,0,110,42,3
85f28a8276a141b6,cedfdf8d423d500c,UFC 26: Ultimate Field Of Dreams,2000-06-09,"Cedar Rapids, Iowa, USA",Welterweight,0,7b6e40a73b567072,win,Decision - Unanimous,2,5:00,2 Rnd (5-5),John McCarthy,,,7b6e40a73b567072,Shonie Carter,Mr. International,"5' 10""",170,,Southpaw,1972-05-03,1.62,36,2.32,47,0.75,66,75,0.0,e7ec11096eac0282,Adrian Serrano,,"5' 8""",170,,,1963-12-23,0.0,0,0.0,0,0.0,0,0,0.0,0,0,26,55,6,23,51,85,55,79,3,6,0,2,0,0,0,1,15,41,2,16,5,7,4,7,6,7,0,0,21,44,3,15,3,5,3,8,2,6,0,0,120,187,2
dffc65202afb881d,e9e1acc96536bb4f,UFC Fight Night: Strickland vs. Magomedov,2023-07-01,"Las Vegas, Nevada, USA",Women's Flyweight,0,528b071cf3da7c56,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,David Lethaby 28 - 29. Ron McCarthy 28 - 29. Tony Weeks 28 - 29.,,38c5817ade8a8014,Ivana Petrovic,,"5' 8""",125,70,Southpaw,1994-06-11,1.91,41,2.05,56,2.12,38,61,0.8,528b071cf3da7c56,Luana Carolina,Dread,"5' 6""",135,69,Orthodox,1993-06-11,4.65,51,3.46,51,0.3,37,68,0.6,0,0,22,62,41,87,77,122,112,167,2,6,1,3,2,0,1,0,15,51,18,60,5,8,11,15,2,3,12,12,16,50,27,66,4,10,7,8,2,2,7,13,251,345,3
0434a68809885ea1,20bd6c3e03c46ee6,UFC 31: Locked and Loaded,2001-05-04,"Atlantic City, New Jersey, USA",Welterweight,0,7b6e40a73b567072,win,KO/TKO,3,4:51,3 Rnd (5-5-5),Mario Yamasaki,Spinning Back Fist Head,,7b6e40a73b567072,Shonie Carter,Mr. International,"5' 10""",170,,Southpaw,1972-05-03,1.62,36,2.32,47,0.75,66,75,0.0,86dfed7cc24a9fa7,Matt Serra,The Terra,"5' 6""",170,68,Orthodox,1974-06-02,1.98,39,2.64,46,2.05,20,38,0.9,2,0,18,33,10,25,49,65,27,44,2,3,2,13,0,3,2,1,6,17,5,18,6,7,2,2,6,9,3,5,10,16,5,19,6,6,3,4,2,11,2,2,362,273,3
ca3230227ee700b7,d3711d3784b76255,UFC 53: Heavy Hitters,2005-06-04,"Atlantic City, New Jersey, USA",Middleweight,0,52cae54377b433b7,win,KO/TKO,1,2:37,3 Rnd (5-5-5),Mario Yamasaki,Punches to Head At Distance,,52cae54377b433b7,Nate Quarry,Rock,"6' 0""",185,72,Open Stance,1972-03-18,4.96,44,2.8,66,0.25,33,60,0.0,7b6e40a73b567072,Shonie Carter,Mr. International,"5' 10""",170,,Southpaw,1972-05-03,1.62,36,2.32,47,0.75,66,75,0.0,2,0,19,30,6,19,46,57,11,25,0,0,0,0,0,0,0,0,15,23,2,10,4,5,1,3,0,2,3,6,7,12,3,12,6,11,3,7,6,7,0,0,36,42,1
c4c379b8f99fea88,ddbd0d6259ce57cc,UFC Fight Night: Figueiredo vs. Benavidez 2,2020-07-18,"Abu Dhabi, Abu Dhabi, United Arab Emirates",Women's Flyweight,0,6551c64fbcd1a467,win,Submission,1,1:28,3 Rnd (5-5-5),Daniel Movahedi,Kneebar On Ground,Performance of the Night,6551c64fbcd1a467,Ariane da Silva,Queen of Violence,"5' 6""",125,67,Orthodox,1994-01-26,4.05,41,4.4,50,0.47,38,68,0.3,528b071cf3da7c56,Luana Carolina,Dread,"5' 6""",135,69,Orthodox,1993-06-11,4.65,51,3.46,51,0.3,37,68,0.6,0,0,3,4,2,4,11,12,2,4,0,0,0,0,1,1,0,0,1,2,0,2,2,2,0,0,0,0,2,2,3,4,2,4,0,0,0,0,0,0,0,0,67,0,1
eff9d4e4a0b309ca,7a9ca95a92d7b64c,DWCS Brazil 1.3,2018-08-12,,Women's Bantamweight,0,528b071cf3da7c56,win,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,27 - 30. 28 - 29. 27 - 30.,,6135fd9665fbb74e,Mabelly Lima,,"5' 2""",135,,Orthodox,1994-01-25,3.07,63,5.67,44,0.0,0,100,0.0,528b071cf3da7c56,Luana Carolina,Dread,"5' 6""",135,69,Orthodox,1993-06-11,4.65,51,3.46,51,0.3,37,68,0.6,0,0,46,73,85,154,59,88,109,181,0,5,0,1,0,1,0,1,20,42,49,112,8,9,23,28,18,22,13,14,29,55,58,116,17,18,18,23,0,0,9,15,0,0,3
