fighter_id,fighter,dob,height_cm,reach_cm,stance,division,first_ufc_fight,last_ufc_fight,ufc_wins,ufc_losses,ufc_draws,ufc_no_contests,elo,wikipedia_page,pro_wins,pro_losses,pro_draws,pro_fights_before_ufc
b6c4451cb13c9303,Andy Ogle,1989-02-16,172.7,175.3,Orthodox,Featherweight,2012-09-29,2015-01-24,1,5,0,0,1370.0,Andy Ogle,9,6,0,9
476414d2f18cd059,Andy Wang,1977-05-28,167.6,,Orthodox,Lightweight,2007-06-23,2007-06-23,0,1,0,0,1460.0,,,,,
1497e735d9f2560a,Ange Loosa,1993-03-18,177.8,188.0,Orthodox,Welterweight,2022-04-16,2025-06-14,2,3,0,1,1461.8,,,,,
07797f10b9569cfc,Angel Pacheco,1992-01-13,172.7,177.8,Orthodox,Bantamweight,2024-03-30,2026-02-28,0,2,0,0,1425.6,,,,,
f0feeb2192937424,Angela Hill,1985-01-12,160.0,162.6,Orthodox,Women's Strawweight,2014-12-12,2026-05-30,14,16,0,0,1546.4,Angela Hill,19,17,0,2
bd878a638e0e3be3,Angela Magana,1983-08-02,154.9,165.1,Orthodox,Women's Strawweight,2014-12-12,2017-12-02,0,3,0,0,1388.7,,,,,
2937cb502dda0808,Anistavio Medeiros,1988-05-01,167.6,,Orthodox,Featherweight,2012-06-23,2012-06-23,0,1,0,0,1460.0,,,,,
1536a25e16fc299b,Anna Elmose,1984-10-06,160.0,,Orthodox,Women's Strawweight,2016-05-08,2016-11-19,0,2,0,0,1422.0,,,,,
40a7ec5d1ad6ffa8,Anna Melisano,1997-05-20,162.6,172.7,Orthodox,Women's Flyweight,2026-07-18,2026-07-18,0,1,0,0,1463.0,,,,,
7342fcc41a4817fa,Ansar Chalangov,1979-10-30,175.3,,Orthodox,Welterweight,2005-11-19,2006-04-06,0,2,0,0,1424.2,,,,,
a72a2a769fa5a2be,Anshul Jubli,1995-01-13,182.9,175.3,Switch,Lightweight,2023-02-04,2025-02-08,1,2,0,0,1445.9,Anshul Jubli,7,2,0,6
7d8435c56043b0ae,Ante Delija,1990-08-07,190.5,198.1,Orthodox,Heavyweight,2025-09-06,2026-02-21,1,2,0,0,1500.7,Ante Delija,26,8,0,31
c5a126ace82a6025,Anthony Birchak,1986-05-16,172.7,175.3,Orthodox,Bantamweight,2014-12-13,2021-04-17,2,4,0,0,1411.7,Anthony Birchak,16,8,0,12
4f11e9ce318ffbcb,Anthony Christodoulou,1987-07-30,175.3,,Orthodox,Lightweight,2015-01-24,2015-08-08,0,2,0,0,1428.1,,,,,
c727c7d31c50c4cf,Anthony Hamilton,1980-04-14,195.6,193.0,Orthodox,Heavyweight,2014-06-28,2017-11-18,3,7,0,0,1371.9,Anthony Hamilton (fighter),23,12,0,14
093e1f5bb73850be,Anthony Hernandez,1993-10-18,182.9,190.5,Orthodox,Middleweight,2019-02-02,2026-08-22,9,4,0,0,1708.6,Anthony Hernandez,15,4,0,7
3c5005b66696d790,Anthony Ivy,1990-01-23,188.0,188.0,Orthodox,Welterweight,2020-06-13,2020-09-12,0,2,0,0,1427.1,,,,,
365fee2da473b177,Anthony Johnson,1984-03-06,188.0,198.1,Orthodox,Light Heavyweight,2007-06-12,2017-04-08,13,6,0,0,1771.0,Anthony Johnson (fighter),23,6,0,3
f3a853544e4413c4,Anthony Lapsley,1980-02-13,175.3,,Southpaw,Welterweight,2013-11-16,2014-05-10,0,2,0,0,1420.1,Anthony Lapsley,23,8,0,30
dedc3bb440d09554,Anthony Macias,1969-02-09,175.3,,Switch,,1994-12-16,1995-07-14,1,2,0,0,1474.8,Anthony Macias,26,18,0,0
6bf5a7d3e081ade2,Anthony Njokuani,1980-03-01,185.4,190.5,Orthodox,Lightweight,2011-03-19,2014-10-04,3,5,0,0,1460.8,Anthony Njokuani,18,16,0,18
4b4753d19489297f,Anthony Perosh,1972-10-05,190.5,190.5,Orthodox,Light Heavyweight,2006-07-08,2015-11-14,5,7,0,0,1451.1,Anthony Perosh,15,10,0,6
cbb682f5fcc44bfc,Anthony Pettis,1987-01-27,177.8,182.9,Orthodox,Welterweight,2011-06-04,2020-12-19,11,9,0,0,1709.5,Anthony Pettis,24,13,0,12
5331b25a60417ffb,Anthony Rocco Martin,1989-12-11,182.9,185.4,Orthodox,Welterweight,2014-02-01,2020-06-06,9,6,0,0,1692.4,Anthony Rocco Martin,18,6,0,8
d4c9dcd330403612,Anthony Smith,1988-07-26,193.0,193.0,Orthodox,Light Heavyweight,2013-06-08,2025-04-26,13,12,0,0,1538.0,Anthony Smith (fighter),39,22,0,27
918d9d89d4d52acc,Anthony Torres,1978-07-31,172.7,,Orthodox,Welterweight,2006-08-17,2007-09-08,1,1,0,0,1500.0,,,,,
b34976c022b24568,Anthony Wint,1995-09-14,180.3,198.1,Orthodox,Heavyweight,2026-08-22,2026-08-22,1,0,0,0,1540.0,Anthony Wint,8,0,0,7
706f8e2b34e8e18b,Anton Kuivanen,1984-05-01,172.7,182.9,Orthodox,Lightweight,2012-02-15,2013-02-23,1,2,0,0,1446.8,Anton Kuivanen,26,13,0,20
82529ce93cd9a2cf,Anton Turkalj,1996-06-10,193.0,198.1,Orthodox,Light Heavyweight,2022-09-10,2024-03-30,0,4,0,0,1372.4,,,,,
8c822811eedc11ad,Anton Zafir,1987-05-10,180.3,,Orthodox,Welterweight,2015-11-14,2016-07-08,0,2,0,0,1421.4,,,,,
69b69c0178c4004d,Antoni Hardonk,1976-02-05,193.0,198.1,Orthodox,Heavyweight,2006-11-18,2009-10-24,4,4,0,0,1505.6,Antoni Hardonk,8,6,0,6
d7338bcb141abd2c,Antonina Shevchenko,1984-11-20,172.7,170.2,Southpaw,Women's Flyweight,2018-11-30,2022-07-09,4,4,0,0,1501.4,Antonina Shevchenko,10,4,0,6
61fb8098ccf81c7f,Antonio Arroyo,1989-07-01,190.5,185.4,Orthodox,Middleweight,2019-11-16,2021-09-18,0,3,0,0,1391.0,,,,,
9ddfb3369a3b0394,Antonio Banuelos,1979-09-23,165.1,160.0,Orthodox,Bantamweight,2011-02-05,2011-02-05,0,1,0,0,1460.0,Antonio Banuelos,20,11,1,24
fae67903c4fe636b,Antonio Braga Neto,1987-10-29,190.5,195.6,Orthodox,Middleweight,2013-06-08,2017-12-09,1,2,0,0,1486.0,Antônio Braga Neto,9,3,0,10
52e76bb4b3e852f3,Antonio Carlos Junior,1990-03-16,188.0,200.7,Orthodox,Middleweight,2014-05-31,2021-01-23,7,5,0,1,1567.8,Antônio Carlos Jr.,19,6,0,3
fef3d17e27e916e7,Antonio Carvalho,1979-05-30,175.3,177.8,Orthodox,Featherweight,2012-01-14,2013-03-16,2,2,0,0,1499.1,Antonio Carvalho,15,6,0,17
81b8b3fb019dc69d,Antonio Dos Santos,1988-07-21,177.8,,Orthodox,Middleweight,2014-12-20,2015-06-20,0,2,0,0,1417.7,,,,,
3414b50b08a10600,Antonio McKee,1970-03-12,172.7,,Southpaw,Lightweight,2011-01-01,2011-01-01,0,1,0,0,1480.7,,,,,
3795fca327cbcf23,Antonio Mendes,1981-04-19,190.5,195.6,Southpaw,Light Heavyweight,2008-05-24,2009-01-17,0,2,0,0,1437.5,,,,,
ee9d73f4fee9cbdd,Antonio Rodrigo Nogueira,1976-06-02,190.5,195.6,Orthodox,Heavyweight,2007-07-07,2015-08-01,5,6,0,0,1505.3,Antônio Rodrigo Nogueira,34,10,1,29
8349d55cdecd393a,Antonio Silva,1979-09-14,193.0,208.3,Orthodox,Heavyweight,2012-05-26,2016-09-24,3,7,1,0,1447.7,Antônio Silva (fighter),19,15,1,19
6d48a2df51749d91,Antonio Trocoli,1990-12-06,195.6,203.2,Orthodox,Middleweight,2024-06-22,2026-03-21,0,4,0,0,1372.4,,,,,
69e8c632135af48b,Anying Wang,1991-04-04,182.9,,Orthodox,Welterweight,2014-03-01,2014-08-23,1,1,0,0,1495.4,,,,,
7d420039bbfe7c1a,Aoriqileng,1993-06-25,170.2,175.3,Orthodox,Bantamweight,2021-04-24,2026-08-29,4,6,0,1,1436.5,,,,,
c0d5c0c95c59050b,Ariane Carnelossi,1992-11-17,157.5,154.9,Orthodox,Women's Strawweight,2019-09-21,2026-06-06,3,4,0,0,1464.1,Ariane Carnelossi,15,5,0,12
6551c64fbcd1a467,Ariane da Silva,1994-01-26,167.6,170.2,Orthodox,Women's Flyweight,2019-01-19,2025-06-07,6,8,0,0,1469.9,Ariane Lipski da Silva,18,12,0,14
b96939f2b8d88e82,Ariel Beck,1990-09-16,167.6,167.6,Southpaw,Women's Flyweight,2017-12-01,2017-12-01,0,1,0,0,1460.0,,,,,
7e511f8d842a109d,Arjan Bhullar,1986-05-13,185.4,190.5,Orthodox,Heavyweight,2017-09-09,2019-05-04,3,1,0,0,1577.5,Arjan Bhullar,11,3,0,6
eae48ff31db420c2,Arman Tsarukyan,1996-10-11,170.2,182.9,Orthodox,Lightweight,2019-04-20,2026-09-19,11,2,0,0,1837.7,Arman Tsarukyan,24,3,0,14
369ea36e450ae62a,Armen Petrosyan,1990-11-03,190.5,180.3,Orthodox,Middleweight,2022-02-26,2025-03-08,3,4,0,0,1459.0,Armen Petrosyan (fighter),10,7,0,7
040a74bb0a465c54,Arnold Allen,1994-01-22,172.7,177.8,Southpaw,Featherweight,2015-06-20,2026-05-16,12,3,0,0,1749.8,Arnold Allen,21,4,0,10
a5c53b3ddb31cc7d,Art Jimmerson,1963-08-04,185.4,,Orthodox,,1993-11-12,1993-11-12,0,1,0,0,1465.1,Art Jimmerson,0,1,0,0
02f2a9702ba3d167,Artem Lobov,1986-08-11,175.3,165.1,Southpaw,Featherweight,2015-12-11,2018-10-27,2,5,0,0,1436.1,Artem Lobov,13,15,1,23
20d37922ba85e6fc,Artur Minev,2003-09-27,175.3,175.3,Orthodox,Lightweight,2026-05-16,2026-05-16,0,1,0,0,1460.0,,,,,
2a7afe14b3a0a058,Asbel Cancio,,177.8,,,,1995-04-07,1995-04-07,0,1,0,0,1456.7,,,,,
e9bc5748e6a76bb6,Ashkan Mokhtarian,1985-09-15,167.6,170.2,Southpaw,Flyweight,2017-06-10,2017-11-18,0,2,0,0,1424.6,Ashkan Mokhtarian,13,4,0,14
fc6e681bf6658faf,Ashlee Evans-Smith,1987-07-09,172.7,170.2,Orthodox,Women's Bantamweight,2014-12-06,2023-07-15,3,6,0,0,1379.7,Ashlee Evans-Smith,6,6,0,3
b4c6c904a9ffc5e8,Ashley Yoder,1987-10-20,170.2,175.3,Southpaw,Women's Strawweight,2016-12-09,2023-10-14,3,8,0,0,1364.4,Ashley Yoder,9,11,0,6
b1d19449397541dc,Askar Askarov,1992-10-09,167.6,170.2,Orthodox,Flyweight,2019-09-21,2022-03-26,3,1,1,0,1600.9,Askar Askarov,15,1,1,11
e92901944ce91909,Askar Mozharov,1994-10-26,190.5,188.0,Orthodox,Light Heavyweight,2022-06-04,2022-06-04,0,1,0,0,1464.9,,,,,
d4691518d012b9e7,Aspen Ladd,1995-03-01,167.6,167.6,Orthodox,Women's Bantamweight,2017-10-21,2022-04-09,4,3,0,0,1535.2,,,,,
e091482fa6648261,Assuerio Silva,1974-06-18,177.8,,Orthodox,Heavyweight,2006-01-16,2007-04-21,0,3,0,0,1426.6,Assuério Silva,16,8,0,15
8d3273573b85be09,Asu Almabayev,1994-01-25,162.6,165.1,Orthodox,Flyweight,2023-08-05,2026-06-27,7,1,0,0,1697.0,Asu Almabayev,24,3,0,19
2f815ed5f8278ba6,Ateba Gautier,2002-04-10,193.0,205.7,Switch,Middleweight,2025-03-29,2026-05-09,5,0,0,0,1653.9,Ateba Gautier,11,1,0,7
3d5b1ce6097dbb49,Augusto Mendes,1983-03-03,167.6,165.1,Orthodox,Bantamweight,2016-02-21,2017-04-15,1,2,0,0,1465.9,Augusto Mendes,6,3,0,5
94508d80e1f885fc,Augusto Montano,1984-10-25,185.4,185.4,Orthodox,Welterweight,2014-11-15,2016-09-17,1,2,0,0,1458.9,Augusto Montaño,15,3,0,15
441eacbe20e0e80b,Augusto Sakai,1991-05-09,190.5,195.6,Orthodox,Heavyweight,2018-09-22,2023-02-25,5,4,0,0,1525.1,Augusto Sakai,17,8,1,13
be9bdec19b7e9ffe,Austen Lane,1987-11-09,198.1,203.2,Orthodox,Light Heavyweight,2023-06-24,2026-03-21,1,5,0,1,1384.6,Austen Lane,13,8,0,15
bf0e700106d00e55,Austin Arnett,1991-10-22,182.9,182.9,Orthodox,Featherweight,2018-01-27,2019-02-09,1,3,0,0,1434.7,Austin Arnett,19,7,0,18
d3f89fa685bd8420,Austin Bashi,2001-09-29,167.6,177.8,Orthodox,Featherweight,2025-01-11,2026-07-18,1,2,0,0,1477.8,,,,,
d2cd7a69cc55e7ed,Austin Hubbard,1991-12-22,177.8,180.3,Orthodox,Lightweight,2019-05-18,2025-08-23,4,8,0,0,1414.9,Austin Hubbard,16,11,0,12
305d73ede05e31ad,Austin Lingo,1994-07-10,177.8,177.8,Orthodox,Featherweight,2020-02-08,2023-07-15,2,3,0,0,1459.0,Austin Lingo,9,4,0,7
37cc294027f55e4d,Austin Springer,1987-05-12,172.7,180.3,Orthodox,Featherweight,2020-08-29,2020-08-29,0,1,0,0,1467.0,,,,,
32c3ee378671a5d9,Austin Vanderford,1990-03-21,180.3,188.0,Orthodox,Welterweight,2025-02-22,2025-10-04,1,1,0,0,1498.3,Austin Vanderford,13,3,0,14
1d2d98ddd05b38fb,Axel Sola,1997-09-17,182.9,188.0,Southpaw,Lightweight,2025-09-06,2026-09-05,3,1,0,0,1587.6,Axel Sola,13,1,1,11
3bc3f60b21cddc6a,Azamat Bekoev,1995-12-30,182.9,182.9,Orthodox,Middleweight,2025-01-18,2026-04-04,2,2,0,0,1484.4,Azamat Bekoev,20,5,0,19
a1b0715c4fd2dbd3,Azamat Gashimov,1990-04-07,167.6,,Orthodox,Flyweight,2012-11-17,2013-05-18,0,2,0,0,1428.9,,,,,
e90a2f22417af68e,Azamat Murzakanov,1989-04-12,177.8,180.3,Southpaw,Light Heavyweight,2022-03-12,2026-04-11,6,1,0,0,1680.9,Azamat Murzakanov,16,1,0,9
7f1bf0c255ec8756,Azat Maksum,1995-02-02,170.2,177.8,Southpaw,Flyweight,2023-07-15,2025-10-25,1,3,0,0,1409.6,,,,,
78d48d3874dacafd,Azunna Anyanwu,1981-08-05,185.4,,Orthodox,Heavyweight,2017-09-16,2017-09-16,0,1,0,0,1484.3,,,,,
73c7cfa551289285,BJ Penn,1978-12-13,175.3,177.8,Orthodox,Lightweight,2001-05-04,2019-05-11,12,13,2,0,1490.7,B.J. Penn,16,13,2,0
8677e67a75d65b8e,Baergeng Jieleyisi,1995-11-24,175.3,180.3,Orthodox,Bantamweight,2024-11-23,2024-11-23,0,1,0,0,1460.0,,,,,
d1feea7a4bdcd503,Baisangur Susurkaev,2001-01-08,188.0,200.7,Orthodox,Middleweight,2025-08-16,2026-05-09,3,0,0,0,1606.1,,,,,
472f6f6e6d962f40,Barb Honchak,1979-08-30,162.6,165.1,Orthodox,Women's Flyweight,2017-12-01,2018-07-06,0,2,0,0,1430.8,Barb Honchak,10,4,0,12
4304992c2acc187b,Bart Palaszewski,1983-05-30,175.3,177.8,Orthodox,Featherweight,2011-10-29,2013-04-13,1,3,0,0,1434.2,Bart Palaszewski,36,17,0,49
e17ac6410c8377f4,Bartosz Fabinski,1986-04-26,182.9,190.5,Orthodox,Middleweight,2015-04-11,2021-04-17,3,3,0,0,1494.1,Bartosz Fabiński,16,6,0,13
03688dc3c3af3ac1,Bas Rutten,1965-02-24,185.4,,Orthodox,Heavyweight,1999-01-08,1999-05-07,2,0,0,0,1569.4,Bas Rutten,28,4,1,30
f4d92416da98804b,Bassil Hafez,1992-01-31,180.3,182.9,Orthodox,Welterweight,2023-07-15,2024-11-16,1,2,0,0,1495.0,,,,,
3b0a516d2921e0d6,Batgerel Danaa,1989-07-04,170.2,177.8,Orthodox,Bantamweight,2019-08-31,2023-04-22,3,4,0,0,1459.4,,,,,
b60c980f79b87ce8,Bea Malecki,1991-08-23,175.3,188.0,Orthodox,Women's Bantamweight,2019-06-01,2021-08-21,2,1,0,0,1521.4,Bea Malecki,4,1,0,2
907e60fd13407e1e,Bec Rawlings,1989-02-11,167.6,162.6,Orthodox,Women's Flyweight,2014-12-12,2018-04-07,2,5,0,0,1410.7,Bec Rawlings,8,9,0,8
a4dc0f2b95df4cc1,Bekzat Almakhan,1997-10-08,170.2,172.7,Orthodox,Bantamweight,2024-03-02,2026-06-27,1,3,0,0,1450.5,Bekzat Almakhan,12,4,0,10
b1b0729d27936f2f,Belal Muhammad,1988-07-09,180.3,182.9,Orthodox,Welterweight,2016-07-07,2026-06-06,15,6,0,1,1774.4,Belal Muhammad,24,6,0,9
c4fe2e9a06ea5bcb,Ben Alloway,1981-02-19,180.3,193.0,Orthodox,Welterweight,2012-12-14,2013-08-28,1,2,0,0,1455.9,Ben Alloway,19,9,0,15
0b31f87be71ebbb1,Ben Askren,1984-07-18,180.3,185.4,Orthodox,Welterweight,2019-03-02,2019-10-26,1,2,0,0,1524.6,Ben Askren,19,2,0,19
ee457ef1e1c326c1,Ben Earwood,,172.7,,Orthodox,Welterweight,2000-11-17,2000-11-17,1,0,0,0,1540.0,,,,,
3261aa79bf6caa64,Ben Johnston,1990-10-11,193.0,193.0,Orthodox,Middleweight,2026-05-02,2026-05-02,0,1,0,0,1455.4,,,,,
840d2c82ea68b9aa,Ben Nguyen,1988-08-03,165.1,165.1,Switch,Flyweight,2015-05-09,2018-12-01,4,3,0,0,1521.9,Ben Nguyen,18,9,0,19
bd58d34e39b7b12a,Ben Rothwell,1981-10-17,193.0,198.1,Orthodox,Heavyweight,2009-10-24,2021-11-13,9,8,0,0,1547.2,Ben Rothwell,39,14,0,33
484acc7b0f856ce9,Ben Saunders,1983-04-13,188.0,195.6,Orthodox,Welterweight,2007-12-08,2019-12-14,9,10,0,0,1433.8,Ben Saunders (fighter),23,13,2,6
326f94d6cfb1bf25,Ben Sosoli,1989-12-10,182.9,182.9,Southpaw,Heavyweight,2019-10-18,2020-02-22,0,1,0,1,1462.1,,,,,
1ad381c8994c4e5b,Ben Wall,1989-03-25,177.8,,Orthodox,Lightweight,2013-12-06,2014-05-10,0,2,0,0,1422.6,,,,,
b6c37948cb226e8c,Benardo Sopaj,2000-09-25,167.6,167.6,Orthodox,Bantamweight,2024-03-02,2026-05-16,2,1,0,0,1543.3,,,,,
08af939f41b5a57b,Beneil Dariush,1989-05-06,177.8,182.9,Southpaw,Lightweight,2014-01-15,2026-05-02,17,8,1,0,1694.7,Beneil Dariush,23,8,1,7
773f7feacf96153e,Benito Lopez,1994-04-06,177.8,185.4,Switch,Bantamweight,2017-12-09,2022-11-05,2,2,0,0,1505.5,Benito Lopez,11,2,0,8
01b39decaf0abf6a,Benji Radach,1979-04-05,177.8,,Orthodox,Welterweight,2002-05-10,2002-09-27,1,1,0,1,1504.2,Benji Radach,21,7,0,10
c2299ec916bc7c56,Benoit Saint Denis,1995-12-18,180.3,185.4,Southpaw,Lightweight,2021-10-30,2026-07-11,9,4,0,0,1715.6,,,,,
2676b28836a5a836,Benson Henderson,1983-11-16,175.3,177.8,Southpaw,Welterweight,2011-04-30,2015-11-28,11,3,0,0,1733.6,Benson Henderson,30,13,0,14
abd2109bc4cb0291,Bentley Syler,1982-12-22,162.6,,Orthodox,Flyweight,2015-03-21,2015-03-21,0,1,0,0,1460.0,,,,,
7a613f78dd7ee8f8,Bernardo Magalhaes,1981-04-08,175.3,,Orthodox,Lightweight,2012-02-15,2012-06-08,0,2,0,0,1441.2,,,,,
98ec9f385cca47fc,Besam Yousef,1985-03-25,180.3,,Orthodox,Welterweight,2012-04-14,2013-04-06,0,2,0,0,1438.7,,,,,
673ea7dcc786b1b3,Bethe Correia,1983-06-22,165.1,162.6,Orthodox,Women's Bantamweight,2013-12-06,2021-10-02,5,6,1,0,1444.1,Bethe Correia,11,6,1,6
899923ff6ab13917,Bevon Lewis,1991-05-05,190.5,200.7,Orthodox,Middleweight,2018-12-29,2020-11-07,1,3,0,0,1439.0,Bevon Lewis,9,6,0,6
efd2b3e9bb7965a4,Bharat Kandare,1987-06-20,170.2,182.9,Orthodox,Featherweight,2017-11-25,2017-11-25,0,1,0,0,1460.0,,,,,
eff9074bc066f0f2,Bia Mesquita,1991-04-07,162.6,170.2,Orthodox,Women's Bantamweight,2025-10-11,2026-06-20,3,0,0,0,1602.9,Beatriz Mesquita,8,0,0,5
5182316da3c1d891,Bilal Hasan,2001-07-16,170.2,177.8,Switch,Flyweight,2026-08-29,2026-08-29,1,0,0,0,1540.0,,,,,
9abc648e76c4493a,Bill Algeo,1989-06-09,182.9,185.4,Switch,Featherweight,2020-08-29,2024-07-20,5,5,0,0,1519.1,Bill Algeo,18,9,0,17
ae58685caf8e4a0d,Bill Mahood,1967-02-01,190.5,,Orthodox,Light Heavyweight,2005-06-04,2005-06-04,0,1,0,0,1464.6,,,,,
07a74004d964c7f4,Billy Elekana,1995-05-28,190.5,195.6,Southpaw,Light Heavyweight,2025-01-18,2026-01-31,3,1,0,0,1578.3,Billy Elekana,10,2,0,8
3c48019bc387b80c,Billy Miles,1978-04-28,177.8,,Orthodox,Welterweight,2007-12-08,2007-12-08,0,1,0,0,1460.0,,,,,
aa171d55d4b5208f,Billy Quarantillo,1988-12-08,177.8,177.8,Orthodox,Lightweight,2019-12-07,2026-08-08,6,6,0,0,1492.3,Billy Quarantillo,18,8,0,14
fa07345cc9db5cc9,Billy Ray Goff,1998-06-18,177.8,182.9,Switch,Welterweight,2023-08-26,2026-08-08,1,3,0,0,1425.5,,,,,
1788eee370f077b7,Blagoy Ivanov,1986-10-09,180.3,185.4,Southpaw,Heavyweight,2018-07-14,2023-07-01,3,5,0,0,1528.8,Blagoy Ivanov,19,7,0,18
5095b0920a3602aa,Blake Bilder,1990-07-12,172.7,172.7,Switch,Featherweight,2023-02-11,2024-02-03,1,2,0,0,1446.9,,,,,
9edf2c9082cc2cd8,Blood Diamond,1988-07-10,180.3,193.0,Switch,Welterweight,2022-02-12,2023-09-09,0,3,0,0,1393.4,,,,,
35673bf5204524ee,Bo Nickal,1996-01-14,185.4,193.0,Southpaw,Middleweight,2023-03-04,2026-06-14,6,1,0,0,1664.4,Bo Nickal,9,1,0,3
1c061eb6e29eaa0a,Bob Cook,,175.3,,Orthodox,Lightweight,2000-03-10,2000-03-10,1,0,0,0,1540.0,,,,,
c96518b7f6881004,Bob Gilstrap,,190.5,,Orthodox,Middleweight,1998-05-15,1998-05-15,0,1,0,0,1457.7,Bob Gilstrap,5,7,0,8
afaad7d6a581e307,Bobby Hoffman,1968-10-28,188.0,,Orthodox,Heavyweight,2000-09-22,2001-11-02,0,2,0,1,1452.6,Bobby Hoffman,36,10,1,16
d76ad9a08c4408ff,Bobby Moffett,1990-06-01,177.8,185.4,Orthodox,Featherweight,2018-11-10,2019-08-10,0,2,0,1,1449.6,Bobby Moffett,17,6,0,16
7dfb56f24fe5ddea,Bobby Nash,1990-03-26,182.9,188.0,Orthodox,Welterweight,2017-01-28,2017-11-25,0,3,0,0,1398.2,Bobby Nash,12,5,0,9
aee8eecfc4bfb1e7,Bobby Southworth,1969-12-16,188.0,,Orthodox,Light Heavyweight,2005-04-09,2005-04-09,0,1,0,0,1460.0,Bobby Southworth,9,6,0,9
fb8a3025ae722e64,Bobby Voelker,1979-04-26,182.9,188.0,Orthodox,Welterweight,2013-03-16,2014-06-07,0,4,0,0,1363.8,Bobby Voelker,34,14,0,32
fb37795db81f93f3,Bogdan Grad,1995-09-28,172.7,177.8,Orthodox,Featherweight,2025-02-01,2026-08-01,2,2,0,0,1497.4,,,,,
ef5dcb10d2bd4b0f,Bogdan Guskov,1992-09-12,190.5,193.0,Orthodox,Light Heavyweight,2023-09-02,2026-07-25,4,2,1,0,1623.1,Bogdan Guskov,18,4,1,16
d6285cba1d1052e0,Bojan Mihajlovic,1980-03-30,180.3,185.4,Orthodox,Light Heavyweight,2016-07-23,2017-09-02,0,3,0,0,1396.3,,,,,
fcce75a25c14a804,Bojan Velickovic,1988-12-18,182.9,193.0,Southpaw,Welterweight,2016-04-10,2017-11-18,2,3,1,0,1502.3,Bojan Veličković,24,13,2,14
4bdedbdeedff7d1d,Bolaji Oki,1995-11-15,177.8,185.4,Orthodox,Lightweight,2024-02-10,2026-03-14,2,3,0,0,1443.0,,,,,
5f926979c980b87e,Borislav Nikolic,1993-01-29,175.3,182.9,Orthodox,Bantamweight,2026-08-01,2026-08-01,1,0,0,0,1540.3,,,,,
98e946879ba20c0f,Boston Salmon,1990-11-20,175.3,175.3,Southpaw,Bantamweight,2019-04-13,2019-10-18,0,2,0,0,1415.3,,,,,
7e69a4b0961aa555,Brad Blackburn,1977-05-25,177.8,185.4,Orthodox,Welterweight,2008-07-19,2010-04-10,3,2,0,0,1499.5,Brad Blackburn,18,13,1,26
4d74641fac830182,Brad Gumm,,180.3,,Orthodox,Welterweight,2000-03-10,2000-09-22,0,1,1,0,1464.6,,,,,
4908c5ee68a50ee5,Brad Imes,1977-03-13,200.7,,Orthodox,Heavyweight,2005-11-05,2007-04-07,0,3,0,0,1405.3,Brad Imes,13,7,0,3
7b433309b0fd12aa,Brad Katona,1991-12-19,167.6,162.6,Orthodox,Bantamweight,2018-07-06,2025-05-10,4,5,0,0,1436.8,Brad Katona,14,5,0,6
13c4313ed0f744f3,Brad Kohler,1964-05-26,175.3,,Orthodox,Heavyweight,1997-12-21,1999-09-24,1,1,0,0,1500.5,Brad Kohler,12,15,0,7
6803d4d6908354ac,Brad Morris,1979-11-01,188.0,,Orthodox,Light Heavyweight,2008-04-19,2008-09-17,0,2,0,0,1424.6,,,,,
c945adc22c2bfe8f,Brad Pickett,1978-09-24,167.6,172.7,Orthodox,Bantamweight,2011-11-05,2017-03-18,5,9,0,0,1393.0,Brad Pickett,25,14,0,25
37ed1ab2f8b819f4,Brad Riddell,1991-09-30,170.2,180.3,Orthodox,Lightweight,2019-10-05,2022-11-12,4,3,0,0,1528.1,Brad Riddell,10,4,0,7
34e552520a934063,Brad Scott,1989-06-24,185.4,193.0,Orthodox,Welterweight,2012-12-14,2018-05-27,3,5,0,0,1437.5,Brad Scott (fighter),11,6,0,9
0c6d9ea8306c029e,Brad Tavares,1987-12-21,185.4,188.0,Orthodox,Middleweight,2010-06-19,2026-03-14,16,12,0,0,1507.9,Brad Tavares,21,12,0,5
7af33fc4435017f1,Brady Hiestand,1999-04-30,172.7,180.3,Orthodox,Bantamweight,2021-08-28,2024-06-15,3,1,0,0,1593.1,,,,,
06f0ffa6446c5b6d,Branden Lee Hinkle,1973-07-29,190.5,,Orthodox,Light Heavyweight,2005-10-07,2006-06-28,1,2,0,0,1460.5,Branden Lee Hinkle,17,11,0,19
d0fd0d9ee560dae7,Brando Pericic,1994-08-03,195.6,200.7,Orthodox,Heavyweight,2025-09-27,2026-05-02,3,0,0,0,1611.1,,,,,
cc351e408bbb7d43,Brandon Davis,1990-05-08,177.8,182.9,Orthodox,Bantamweight,2018-01-20,2022-10-15,2,7,0,0,1411.3,Brandon Davis,15,13,0,11
6a8928652fc01bee,Brandon Jenkins,1991-09-30,182.9,180.3,Switch,Lightweight,2021-09-18,2022-04-16,0,2,0,0,1430.9,,,,,
2b06b6ad5db63348,Brandon Melendez,1983-03-24,180.3,,Southpaw,Lightweight,2007-06-23,2007-06-23,0,1,0,0,1466.8,,,,,
792be9a24df82ed6,Brandon Moreno,1993-12-07,170.2,177.8,Orthodox,Flyweight,2016-10-01,2026-09-12,12,7,2,0,1674.3,Brandon Moreno,24,10,2,14
6e15f63b6c2e2c15,Brandon Royval,1992-08-16,175.3,172.7,Southpaw,Flyweight,2020-05-30,2026-07-11,8,5,0,0,1617.4,Brandon Royval,18,9,0,14
